tunecache	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 15:16:32 2022

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,host-remote	224	1	1	4	1	1	0	-1	-1	-1	-1	0.000125696	# 12.51 Gflop/s, 150.16 GB/s, tuning took 0.100978 seconds at Mon Jul 11 18:27:26 2022
     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,device-device	640	1	1	108	1	1	0	-1	-1	-1	-1	8.94433e-06	# 175.85 Gflop/s, 2110.21 GB/s, tuning took 0.522306 seconds at Mon Jul 11 18:26:52 2022
     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,device-remote	768	1	1	16	1	1	0	-1	-1	-1	-1	2.52497e-05	# 62.29 Gflop/s, 747.51 GB/s, tuning took 0.851848 seconds at Mon Jul 11 18:26:58 2022
     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,host-device	352	1	1	4	1	1	0	-1	-1	-1	-1	0.000125696	# 12.51 Gflop/s, 150.16 GB/s, tuning took 0.098975 seconds at Mon Jul 11 18:26:53 2022
     32x64x16x16	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,host-remote	224	1	1	4	1	1	0	-1	-1	-1	-1	0.000125568	# 12.53 Gflop/s, 150.31 GB/s, tuning took 0.099541 seconds at Mon Jul 11 18:26:58 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-device	896	1	1	200	1	1	0	-1	-1	-1	-1	7.95714e-06	# 197.67 Gflop/s, 1317.78 GB/s, tuning took 0.544265 seconds at Mon Jul 11 18:25:04 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-remote	800	1	1	55	1	1	0	-1	-1	-1	-1	1.88135e-05	# 83.60 Gflop/s, 557.35 GB/s, tuning took 0.757568 seconds at Mon Jul 11 18:25:09 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,host-device	736	1	1	4	1	1	0	-1	-1	-1	-1	7.64849e-05	# 20.56 Gflop/s, 137.10 GB/s, tuning took 0.091158 seconds at Mon Jul 11 18:25:05 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,dagger,nFace=1,host-remote	768	1	1	4	1	1	0	-1	-1	-1	-1	7.64062e-05	# 20.59 Gflop/s, 137.24 GB/s, tuning took 0.091566 seconds at Mon Jul 11 18:25:09 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,device-device	960	1	1	193	1	1	0	-1	-1	-1	-1	7.87259e-06	# 199.79 Gflop/s, 1331.93 GB/s, tuning took 0.543853 seconds at Mon Jul 11 18:25:19 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,device-remote	192	1	1	55	1	1	0	-1	-1	-1	-1	1.87934e-05	# 83.69 Gflop/s, 557.95 GB/s, tuning took 0.757989 seconds at Mon Jul 11 18:25:23 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,host-device	768	1	1	4	1	1	0	-1	-1	-1	-1	7.65637e-05	# 20.54 Gflop/s, 136.95 GB/s, tuning took 0.091325 seconds at Mon Jul 11 18:25:19 2022
     32x64x16x16	N4quda4PackIsLi3ELb1EEE	policy_kernel,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,comm=0011,topo=1148,order=0123,nFace=1,host-remote	896	1	1	4	1	1	0	-1	-1	-1	-1	7.66425e-05	# 20.52 Gflop/s, 136.81 GB/s, tuning took 0.091652 seconds at Mon Jul 11 18:25:24 2022
     32x64x16x16	N4quda4blas10CdotNormABIdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	736	1	1	96	1	1	0	-1	-1	-1	-1	8.45982e-05	# 1189.90 Gflop/s, 1189.90 GB/s, tuning took 0.714886 seconds at Mon Jul 11 18:33:22 2022
     32x64x16x16	N4quda4blas11axpbyzNorm2IddEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	480	1	1	192	1	1	0	-1	-1	-1	-1	0.000233882	# 215.20 Gflop/s, 1291.21 GB/s, tuning took 1.513042 seconds at Mon Jul 11 18:26:38 2022
     32x64x16x16	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	608	1	1	192	1	1	0	-1	-1	-1	-1	7.41669e-05	# 678.63 Gflop/s, 1102.77 GB/s, tuning took 0.481221 seconds at Mon Jul 11 18:26:39 2022
     32x64x16x16	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	1024	1	1	96	1	1	0	-1	-1	-1	-1	0.000123904	# 406.21 Gflop/s, 1218.64 GB/s, tuning took 0.825579 seconds at Mon Jul 11 18:27:40 2022
     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1	672	1	1	216	1	1	0	1	0	0	0	0.000178176	# 282.48 Gflop/s, 1282.94 GB/s, tuning took 0.026646 seconds at Mon Jul 11 18:25:34 2022
     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=1	288	1	1	216	1	1	0	1	0	0	0	0.000230195	# 437.30 Gflop/s, 1311.89 GB/s, tuning took 0.029428 seconds at Mon Jul 11 18:35:46 2022
     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=3,Nyw=1	512	1	1	216	1	1	0	1	0	0	0	0.000264704	# 570.43 Gflop/s, 1331.00 GB/s, tuning took 0.027412 seconds at Mon Jul 11 18:33:54 2022
     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=1	256	1	1	216	1	1	0	1	0	0	0	0.00030336	# 663.66 Gflop/s, 1327.31 GB/s, tuning took 0.032071 seconds at Mon Jul 11 18:33:54 2022
     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=8,Nyw=1	192	1	1	216	1	1	0	1	0	0	0	0.000452949	# 888.96 Gflop/s, 1333.44 GB/s, tuning took 0.036864 seconds at Mon Jul 11 18:33:54 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1	896	1	1	216	1	1	0	1	0	0	0	0.000104141	# 483.30 Gflop/s, 1228.40 GB/s, tuning took 0.022652 seconds at Mon Jul 11 18:27:53 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=1	992	1	1	216	1	1	0	1	0	0	0	0.00016384	# 1228.80 Gflop/s, 1280.00 GB/s, tuning took 0.031188 seconds at Mon Jul 11 18:33:12 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1	416	1	1	216	1	1	0	1	0	0	0	0.000120263	# 418.51 Gflop/s, 1255.54 GB/s, tuning took 0.025499 seconds at Mon Jul 11 18:33:23 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=16,Nyw=1	992	1	1	216	1	1	0	1	0	0	0	0.000680277	# 1183.79 Gflop/s, 1331.77 GB/s, tuning took 0.111191 seconds at Mon Jul 11 18:34:04 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=1	416	1	1	216	1	1	0	1	0	0	0	0.000154917	# 649.79 Gflop/s, 1299.58 GB/s, tuning took 0.029121 seconds at Mon Jul 11 18:33:24 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=3,Nyw=1	768	1	1	216	1	1	0	1	0	0	0	0.000189269	# 797.78 Gflop/s, 1329.63 GB/s, tuning took 0.034451 seconds at Mon Jul 11 18:33:26 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=1	1024	1	1	216	1	1	0	1	0	0	0	0.000225894	# 891.24 Gflop/s, 1336.86 GB/s, tuning took 0.040765 seconds at Mon Jul 11 18:33:27 2022
     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=8,Nyw=1	768	1	1	216	1	1	0	1	0	0	0	0.000379904	# 1059.88 Gflop/s, 1324.85 GB/s, tuning took 0.062015 seconds at Mon Jul 11 18:33:36 2022
     32x64x16x16	N4quda4blas12TileSizeTuneINS0_9multiCdotES2_St7complexIdEEE	nested_policy,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,n=4,m=5,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	4	5	0	0	0.000308224	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.017715 seconds at Mon Jul 11 18:33:10 2022
     32x64x16x16	N4quda4blas12TileSizeTuneINS0_9multiCdotES2_St7complexIdEEE	nested_policy,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,n=5,m=4,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	4	4	0	0	0.000368299	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.013509 seconds at Mon Jul 11 18:33:12 2022
     32x64x16x16	N4quda4blas13TransposeTuneINS0_9multiCdotES2_St7complexIdEEE	policy,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,n=4,m=5,multi-blas-n=4,max_nyw_tile=8	32	1	1	1	1	1	0	0	0	0	0	0.000308224	# 0.00 Gflop/s, 0.00 GB/s, tuning took 0.005494 seconds at Mon Jul 11 18:33:12 2022
     32x64x16x16	N4quda4blas13cabxpyzaxnormIdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	608	1	1	90	1	1	0	-1	-1	-1	-1	0.000162231	# 775.62 Gflop/s, 1240.99 GB/s, tuning took 0.954653 seconds at Mon Jul 11 18:33:23 2022
     32x64x16x16	N4quda4blas15tripleCGUpdate_IdEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	128	1	1	216	1	1	0	-1	-1	-1	-1	0.000264448	# 285.49 Gflop/s, 1276.78 GB/s, tuning took 0.018051 seconds at Mon Jul 11 18:25:34 2022
     32x64x16x16	N4quda4blas15tripleCGUpdate_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	256	1	1	216	1	1	0	-1	-1	-1	-1	0.000181419	# 416.15 Gflop/s, 1306.25 GB/s, tuning took 0.022513 seconds at Mon Jul 11 18:27:53 2022
     32x64x16x16	N4quda4blas18tripleCGReduction_IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	320	1	1	192	1	1	0	-1	-1	-1	-1	7.23383e-05	# 1043.67 Gflop/s, 1130.65 GB/s, tuning took 0.627878 seconds at Mon Jul 11 18:25:34 2022
     32x64x16x16	N4quda4blas23HeavyQuarkResidualNorm_IddEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	768	1	1	192	1	1	0	-1	-1	-1	-1	0.00014965	# 336.33 Gflop/s, 1345.31 GB/s, tuning took 0.947797 seconds at Mon Jul 11 18:26:40 2022
     32x64x16x16	N4quda4blas23HeavyQuarkResidualNorm_IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	608	1	1	192	1	1	0	-1	-1	-1	-1	8.25501e-05	# 609.71 Gflop/s, 1219.42 GB/s, tuning took 0.562869 seconds at Mon Jul 11 18:27:55 2022
     32x64x16x16	N4quda4blas4CdotIdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	320	1	1	192	1	1	0	-1	-1	-1	-1	5.30863e-05	# 948.11 Gflop/s, 1027.12 GB/s, tuning took 0.433094 seconds at Mon Jul 11 18:26:38 2022
     32x64x16x16	N4quda4blas5Norm2IddEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	576	1	1	192	1	1	0	-1	-1	-1	-1	8.2944e-05	# 303.41 Gflop/s, 1213.63 GB/s, tuning took 0.983152 seconds at Mon Jul 11 18:25:03 2022
     32x64x16x16	N4quda4blas5Norm2IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	608	1	1	192	1	1	0	-1	-1	-1	-1	4.73367e-05	# 531.63 Gflop/s, 1063.27 GB/s, tuning took 0.558265 seconds at Mon Jul 11 18:27:03 2022
     32x64x16x16	N4quda4blas6caxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	608	1	1	216	1	1	0	-1	-1	-1	-1	6.4896e-05	# 775.57 Gflop/s, 1260.31 GB/s, tuning took 0.018172 seconds at Mon Jul 11 18:26:38 2022
     32x64x16x16	N4quda4blas7axpbyz_IdEE	GPU-offline,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	352	1	1	216	1	1	0	-1	-1	-1	-1	0.000226304	# 166.81 Gflop/s, 1334.44 GB/s, tuning took 0.037972 seconds at Mon Jul 11 18:25:34 2022
     32x64x16x16	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	704	1	1	216	1	1	0	-1	-1	-1	-1	6.3872e-05	# 591.01 Gflop/s, 1280.51 GB/s, tuning took 0.018136 seconds at Mon Jul 11 18:26:39 2022
     32x64x16x16	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	384	1	1	216	1	1	0	-1	-1	-1	-1	0.000115598	# 326.55 Gflop/s, 1306.20 GB/s, tuning took 0.024389 seconds at Mon Jul 11 18:27:53 2022
     32x64x16x16	N4quda4blas9axpyZpbx_IdEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	384	1	1	216	1	1	0	-1	-1	-1	-1	0.000219136	# 229.68 Gflop/s, 1291.96 GB/s, tuning took 0.021999 seconds at Mon Jul 11 18:26:39 2022
     32x64x16x16	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	256	1	1	216	1	1	0	-1	-1	-1	-1	0.000141696	# 355.21 Gflop/s, 1287.63 GB/s, tuning took 0.022385 seconds at Mon Jul 11 18:27:53 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8	256	1	1	216	1	1	0	-1	-1	-1	-1	5.4272e-05	# 927.40 Gflop/s, 1004.68 GB/s, tuning took 0.140303 seconds at Mon Jul 11 18:33:05 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8,norm	256	1	1	216	1	1	0	-1	-1	-1	-1	3.68261e-05	# 1366.74 Gflop/s, 1480.63 GB/s, tuning took 0.104551 seconds at Mon Jul 11 18:33:05 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=2,max_nyw_tile=8	256	1	2	204	1	1	0	-1	-1	-1	-1	7.72389e-05	# 1303.27 Gflop/s, 1411.88 GB/s, tuning took 0.283664 seconds at Mon Jul 11 18:33:10 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=1,max_nyw_tile=8	512	1	1	192	1	1	0	-1	-1	-1	-1	7.54103e-05	# 1334.87 Gflop/s, 1084.59 GB/s, tuning took 0.187421 seconds at Mon Jul 11 18:33:06 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=2,max_nyw_tile=8	256	1	2	216	1	1	0	-1	-1	-1	-1	9.94304e-05	# 2024.80 Gflop/s, 1645.15 GB/s, tuning took 0.382288 seconds at Mon Jul 11 18:33:06 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=2,max_nyw_tile=8,norm	256	1	2	216	1	1	0	-1	-1	-1	-1	8.832e-05	# 2279.51 Gflop/s, 1852.10 GB/s, tuning took 0.359808 seconds at Mon Jul 11 18:33:06 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=2,Nyw=4,max_nyw_tile=8	512	1	2	54	1	2	0	-1	-1	-1	-1	0.000151845	# 2651.75 Gflop/s, 2154.54 GB/s, tuning took 0.820057 seconds at Mon Jul 11 18:33:11 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=3,Nyw=4,max_nyw_tile=8	256	1	2	54	1	2	0	-1	-1	-1	-1	0.00021545	# 2803.35 Gflop/s, 2024.64 GB/s, tuning took 1.029136 seconds at Mon Jul 11 18:33:12 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=2,max_nyw_tile=8	512	1	1	54	1	2	0	-1	-1	-1	-1	0.000148919	# 2703.84 Gflop/s, 1830.73 GB/s, tuning took 0.610466 seconds at Mon Jul 11 18:33:07 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=3,max_nyw_tile=8	256	1	3	108	1	1	0	-1	-1	-1	-1	0.000196608	# 3072.00 Gflop/s, 2080.00 GB/s, tuning took 0.909605 seconds at Mon Jul 11 18:33:08 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=5,max_nyw_tile=8	128	1	5	108	1	1	0	-1	-1	-1	-1	0.000308992	# 3257.80 Gflop/s, 2205.80 GB/s, tuning took 1.670596 seconds at Mon Jul 11 18:33:10 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8	1024	1	1	96	1	1	0	-1	-1	-1	-1	8.55893e-05	# 588.06 Gflop/s, 1176.12 GB/s, tuning took 0.279229 seconds at Mon Jul 11 18:33:23 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=10,max_nyw_tile=8	128	1	6	108	1	2	0	-1	-1	-1	-1	0.000413696	# 1216.63 Gflop/s, 2433.27 GB/s, tuning took 2.679624 seconds at Mon Jul 11 18:33:41 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=11,max_nyw_tile=8	128	1	6	108	1	2	0	-1	-1	-1	-1	0.000457045	# 1211.36 Gflop/s, 2422.73 GB/s, tuning took 2.794645 seconds at Mon Jul 11 18:33:44 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=12,max_nyw_tile=8	256	1	4	36	1	3	0	-1	-1	-1	-1	0.000490155	# 1232.22 Gflop/s, 2464.45 GB/s, tuning took 2.894860 seconds at Mon Jul 11 18:33:47 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=13,max_nyw_tile=8	64	1	7	162	1	2	0	-1	-1	-1	-1	0.000534869	# 1223.31 Gflop/s, 2446.62 GB/s, tuning took 3.046112 seconds at Mon Jul 11 18:33:51 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=14,max_nyw_tile=8	64	1	8	162	1	2	0	-1	-1	-1	-1	0.000567979	# 1240.62 Gflop/s, 2481.23 GB/s, tuning took 3.147394 seconds at Mon Jul 11 18:33:54 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=15,max_nyw_tile=8	64	1	8	162	1	2	0	-1	-1	-1	-1	0.000606891	# 1244.00 Gflop/s, 2488.01 GB/s, tuning took 3.276585 seconds at Mon Jul 11 18:34:01 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=16,max_nyw_tile=8	64	1	8	162	1	2	0	-1	-1	-1	-1	0.000639317	# 1259.63 Gflop/s, 2519.27 GB/s, tuning took 3.394615 seconds at Mon Jul 11 18:34:04 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=17,max_nyw_tile=8	1024	1	1	6	1	17	0	-1	-1	-1	-1	0.000683349	# 1252.12 Gflop/s, 2504.25 GB/s, tuning took 3.537618 seconds at Mon Jul 11 18:34:08 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=18,max_nyw_tile=8	1024	1	1	6	1	18	0	-1	-1	-1	-1	0.000707243	# 1280.99 Gflop/s, 2561.98 GB/s, tuning took 3.640828 seconds at Mon Jul 11 18:34:12 2022
     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=19,max_nyw_tile=8	64	1	6	108	1	4	0	-1	-1	-1	-1	0.000751957	# 1271.75 Gflop/s, 2543.50 GB/s, tuning took 3.794155 seconds at Mon Jul 11 18:34:16 2022
