profile	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 21:33:24 2022

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
   0.0472497	  0.00301082	     98.8675	         187	 0.000252672	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=2,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 12748.65 Gflop/s, 9594.68 GB/s, tuning took 0.009142 seconds at Mon Jul 11 18:32:48 2022
   0.0451437	  0.00287662	     98.8704	        4239	 1.06496e-05	        8x16x4x4	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 73.85 Gflop/s, 221.54 GB/s, tuning took 0.073076 seconds at Mon Jul 11 18:32:08 2022
   0.0445278	  0.00283738	     98.8732	        4032	 1.10436e-05	       16x16x4x4	N4quda10CopySpinorIffLi2ELi24ENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi1EL16QudaFieldOrder_s2EffLb0ELb0EEES4_EE	GPU-offline,vol=4096,parity=2,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 0.00 Gflop/s, 284.85 GB/s, tuning took 0.010963 seconds at Mon Jul 11 18:32:04 2022
   0.0444621	  0.00283319	     98.8761	         334	  0.00013312	 bytes=201326592	cudaMemsetAsync	copy,color_spinor_field.cpp,505	# 0.00 Gflop/s, 1512.37 GB/s, tuning took 0.001688 seconds at Mon Jul 11 18:22:57 2022
   0.0411538	  0.00262238	     98.8787	         275	  0.00014965	     32x64x16x16	N4quda4blas23HeavyQuarkResidualNorm_IddEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1	# 336.33 Gflop/s, 1345.31 GB/s, tuning took 0.947797 seconds at Mon Jul 11 18:26:40 2022
   0.0398678	  0.00254044	     98.8812	         187	 0.000213197	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=1,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 15109.16 Gflop/s, 11371.22 GB/s, tuning took 0.008838 seconds at Mon Jul 11 18:32:48 2022
   0.0397528	  0.00253311	     98.8837	         187	 0.000212582	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeVUV,MMA,dim=0,dir=back,nFace=1,bidirectional,GPU-device,coarse_vol=4x4x2x2	# 15152.83 Gflop/s, 11404.09 GB/s, tuning took 0.008819 seconds at Mon Jul 11 18:32:48 2022
   0.0390279	  0.00248692	     98.8862	         334	  0.00011685	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0EEENS2_IfLi4ELi3ELi4ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKfEEEE	GPU-offline,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2,PreserveBasis	# 0.00 Gflop/s, 1328.11 GB/s, tuning took 0.023703 seconds at Mon Jul 11 18:24:24 2022
   0.0386642	  0.00246374	     98.8887	         744	  5.1968e-05	     64x64x16x16	N4quda4blas5Norm2IdfEE	GPU-offline,nParity=2,vol=1048576,parity=2,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 968.51 Gflop/s, 1049.22 GB/s, tuning took 0.443244 seconds at Mon Jul 11 18:28:09 2022
   0.0352185	  0.00224418	     98.8909	         744	 4.73367e-05	     32x64x16x16	N4quda4blas5Norm2IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	# 531.63 Gflop/s, 1063.27 GB/s, tuning took 0.558265 seconds at Mon Jul 11 18:27:03 2022
   0.0342444	   0.0021821	     98.8931	         187	 0.000183125	       16x16x4x4	N4quda9GhostPackIssL16QudaFieldOrder_s9ELi2ELi768EEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,halo_prec=2,comm=0011,topo=1148,order=0123,dest=00001111,nFace=1,spins_per_thread=2,colors_per_thread=2,shmem=0	# 0.00 Gflop/s, 137.42 GB/s, tuning took 0.124363 seconds at Mon Jul 11 18:32:47 2022
   0.0342316	  0.00218129	     98.8953	          64	 0.000534869	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=13,max_nyw_tile=8	# 1223.31 Gflop/s, 2446.62 GB/s, tuning took 3.046112 seconds at Mon Jul 11 18:33:51 2022
   0.0338494	  0.00215693	     98.8975	          48	 0.000705195	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIdfLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IfLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=4geometry=4Nc=3,vol=1048576stride=557056precision=8geometry=4Nc=3	# 0.00 Gflop/s, 1365.00 GB/s, tuning took 1.173842 seconds at Mon Jul 11 18:26:49 2022
   0.0316075	  0.00201408	     98.8995	         463	 6.82667e-05	 bytes=100663296	cudaMemsetAsync	copy,color_spinor_field.cpp,505	# 0.00 Gflop/s, 1474.56 GB/s, tuning took 0.001385 seconds at Mon Jul 11 18:25:02 2022
   0.0303559	  0.00193432	     98.9014	         561	 5.41103e-05	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_2ELb0EsEEEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,vol=4096stride=3072precision=2geometry=8Nc=48,fine-grained,ghost	# 0.00 Gflop/s, 2616.10 GB/s, tuning took 0.633100 seconds at Mon Jul 11 18:31:42 2022
    0.030071	  0.00191617	     98.9033	         648	 4.64058e-05	     64x64x16x16	N4quda12ExtractGhostIdLi3ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,extract	# 0.00 Gflop/s, 1016.81 GB/s, tuning took 0.109432 seconds at Mon Jul 11 18:22:37 2022
    0.028735	  0.00183104	     98.9052	        2418	 1.18838e-05	   bytes=2359296	cudaMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	# 0.00 Gflop/s, 397.06 GB/s, tuning took 0.001016 seconds at Mon Jul 11 18:22:37 2022
   0.0265093	  0.00168921	     98.9068	          48	 0.000552277	     64x64x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIdLi72ELi2ELb0ELb1ELb0EEENS2_IfLi72ELi4ELb0ELb1ELb0EEEdfEE	GPU-offline,vol=1048576precision=4Nc=3	# 0.00 Gflop/s, 1275.89 GB/s, tuning took 0.544707 seconds at Mon Jul 11 18:26:50 2022
   0.0243668	  0.00155269	     98.9084	         374	  6.5152e-05	         4718592	N4quda15TransformReduceINS_7maximumIfEENS_7complexIfEEjNS_8abs_max_IffEENS_8identityEEE	GPU-offline,batch_size=2	# 0.00 Gflop/s, 1158.79 GB/s, tuning took 0.319191 seconds at Mon Jul 11 18:31:40 2022
   0.0229148	  0.00146017	     98.9099	         187	 0.000122539	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_13ELb1EfEEEEEE	GPU-offline,vol=4096stride=2048precision=4geometry=1Nc=48,vol=4096stride=2048precision=2geometry=1Nc=48,fine-grained	# 0.00 Gflop/s, 924.17 GB/s, tuning took 0.439617 seconds at Mon Jul 11 18:31:40 2022
   0.0226474	  0.00144313	     98.9113	          50	 0.000452949	     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=8,Nyw=1	# 888.96 Gflop/s, 1333.44 GB/s, tuning took 0.036864 seconds at Mon Jul 11 18:33:54 2022
   0.0226181	  0.00144126	     98.9127	         374	 6.04762e-05	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,vol=4096stride=3072precision=2geometry=8Nc=48,fine-grained,ghost	# 0.00 Gflop/s, 2340.72 GB/s, tuning took 0.353140 seconds at Mon Jul 11 18:32:02 2022
   0.0222862	  0.00142011	     98.9142	         648	 3.43923e-05	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEES6_EEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,vol=1048576stride=557056precision=8geometry=4Nc=3,ghost	# 0.00 Gflop/s, 1457.74 GB/s, tuning took 0.080265 seconds at Mon Jul 11 18:22:37 2022
   0.0207852	  0.00132447	     98.9155	        1683	 1.23501e-05	         4x4x2x2	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeConvert,GPU-device	# 0.33 Gflop/s, 254.71 GB/s, tuning took 0.081534 seconds at Mon Jul 11 18:32:48 2022
   0.0207579	  0.00132272	     98.9168	         333	  6.2336e-05	       16x16x4x4	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeRescale,GPU-device	# 3.15 Gflop/s, 1211.14 GB/s, tuning took 0.610416 seconds at Mon Jul 11 18:40:01 2022
    0.019284	  0.00122881	      98.918	        1870	 1.03123e-05	    bytes=262144	cudaMemcpyDeviceToDevice	exchangeGhost,cuda_gauge_field.cpp,193	# 0.00 Gflop/s, 50.84 GB/s, tuning took 0.000967 seconds at Mon Jul 11 18:32:48 2022
    0.018516	  0.00117987	     98.9192	        1683	 1.10018e-05	          131072	N4quda15TransformReduceINS_7maximumIfEENS_7complexIiEEjNS_8abs_max_IfiEENS_11milc_mapperEEE	GPU-offline,batch_size=2	# 0.00 Gflop/s, 190.62 GB/s, tuning took 0.024666 seconds at Mon Jul 11 18:32:48 2022
   0.0175995	  0.00112147	     98.9203	         187	 9.41149e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=2,dir=back,nFace=1,GPU-device	# 25669.89 Gflop/s, 13102.34 GB/s, tuning took 0.005492 seconds at Mon Jul 11 18:32:48 2022
   0.0175821	  0.00112036	     98.9215	         187	 9.40218e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=3,dir=fwd,nFace=1,GPU-device	# 25695.30 Gflop/s, 13115.31 GB/s, tuning took 0.005489 seconds at Mon Jul 11 18:32:48 2022
   0.0175821	  0.00112036	     98.9226	         187	 9.40218e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=2,dir=fwd,nFace=1,GPU-device	# 25695.30 Gflop/s, 13115.31 GB/s, tuning took 0.005497 seconds at Mon Jul 11 18:32:48 2022
   0.0175821	  0.00112036	     98.9237	         187	 9.40218e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=1,dir=fwd,nFace=1,GPU-device	# 25695.30 Gflop/s, 13115.31 GB/s, tuning took 0.005491 seconds at Mon Jul 11 18:32:48 2022
   0.0175647	  0.00111925	     98.9248	         187	 9.39287e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=0,dir=back,nFace=1,GPU-device	# 25720.77 Gflop/s, 13128.31 GB/s, tuning took 0.005478 seconds at Mon Jul 11 18:32:48 2022
   0.0175473	  0.00111814	     98.9259	         187	 9.38356e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=1,dir=back,nFace=1,GPU-device	# 25746.29 Gflop/s, 13141.33 GB/s, tuning took 0.005486 seconds at Mon Jul 11 18:32:48 2022
   0.0175124	  0.00111592	     98.9271	         187	 9.36494e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=3,dir=back,nFace=1,GPU-device	# 25797.47 Gflop/s, 13167.46 GB/s, tuning took 0.005472 seconds at Mon Jul 11 18:32:48 2022
   0.0174602	  0.00111259	     98.9282	         187	 9.33702e-05	       16x16x4x4	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeUV,mma,dim=0,dir=fwd,nFace=1,GPU-device	# 25874.63 Gflop/s, 13206.84 GB/s, tuning took 0.005518 seconds at Mon Jul 11 18:32:48 2022
   0.0170824	  0.00108851	     98.9293	          19	 0.000899072	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=23,max_nyw_tile=8	# 1287.58 Gflop/s, 2575.16 GB/s, tuning took 4.319520 seconds at Mon Jul 11 18:34:33 2022
   0.0164079	  0.00104554	     98.9303	          19	 0.000863573	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=22,max_nyw_tile=8	# 1282.23 Gflop/s, 2564.45 GB/s, tuning took 4.195297 seconds at Mon Jul 11 18:34:28 2022
   0.0158502	     0.00101	     98.9313	          19	 0.000834219	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=21,max_nyw_tile=8	# 1267.01 Gflop/s, 2534.02 GB/s, tuning took 4.056433 seconds at Mon Jul 11 18:34:24 2022
   0.0148838	 0.000948421	     98.9323	          19	  0.00078336	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=20,max_nyw_tile=8	# 1285.02 Gflop/s, 2570.04 GB/s, tuning took 3.902021 seconds at Mon Jul 11 18:34:20 2022
   0.0146037	 0.000930568	     98.9332	        1488	 9.81429e-06	     32x64x16x16	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,xpay,parity=1	# 1362.23 Gflop/s, 2083.41 GB/s, tuning took 0.032255 seconds at Mon Jul 11 18:26:53 2022
   0.0145009	 0.000924022	     98.9341	        1488	 9.74526e-06	     32x64x16x16	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,xpay,parity=1	# 1371.88 Gflop/s, 2098.17 GB/s, tuning took 0.031946 seconds at Mon Jul 11 18:26:53 2022
   0.0142872	 0.000910401	      98.935	          19	 0.000751957	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=19,max_nyw_tile=8	# 1271.75 Gflop/s, 2543.50 GB/s, tuning took 3.794155 seconds at Mon Jul 11 18:34:16 2022
   0.0134376	 0.000856265	     98.9359	          19	 0.000707243	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=18,max_nyw_tile=8	# 1280.99 Gflop/s, 2561.98 GB/s, tuning took 3.640828 seconds at Mon Jul 11 18:34:12 2022
   0.0129836	 0.000827337	     98.9367	          19	 0.000683349	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=17,max_nyw_tile=8	# 1252.12 Gflop/s, 2504.25 GB/s, tuning took 3.537618 seconds at Mon Jul 11 18:34:08 2022
   0.0129761	 0.000826854	     98.9375	        1127	 1.15138e-05	        8x16x4x4	N4quda4blas4CdotIdfEE	GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 68.30 Gflop/s, 136.61 GB/s, tuning took 0.073665 seconds at Mon Jul 11 18:32:08 2022
   0.0129253	 0.000823617	     98.9384	          19	 0.000680277	     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=16,Nyw=1	# 1183.79 Gflop/s, 1331.77 GB/s, tuning took 0.111191 seconds at Mon Jul 11 18:34:04 2022
    0.012147	 0.000774027	     98.9391	          19	 0.000639317	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=16,max_nyw_tile=8	# 1259.63 Gflop/s, 2519.27 GB/s, tuning took 3.394615 seconds at Mon Jul 11 18:34:04 2022
   0.0115309	 0.000734768	     98.9399	          19	 0.000606891	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=15,max_nyw_tile=8	# 1244.00 Gflop/s, 2488.01 GB/s, tuning took 3.276585 seconds at Mon Jul 11 18:34:01 2022
   0.0114334	 0.000728553	     98.9406	         920	 1.24276e-05	         4x4x2x2	N4quda10CalculateYILb1EL19QudaFieldLocation_s2ENS_13CalculateYArgILb1EfLi2ELi2ELi24ELi32ENS_5gauge10FieldOrderIfLi64ELi2EL21QudaGaugeFieldOrder_s13ELb1EsEENS4_IfLi64ELi2ELS5_13ELb1EiEENS4_IfLi48ELi2ELS5_13ELb1EsEENS_11colorspinor12FieldOrderCBIfLi2ELi24ELi32EL16QudaFieldOrder_s9EssLb0ELb0EEENSA_IfLi4ELi24ELi32ELSB_9EssLb0ELb0EEESC_S8_EEEE	GPU-offline,vol=4096,parity=2,precision=2,order=9,Ns=2,Nc=768,TwistFlavor=1,comm=0011,computeRescale,GPU-device	# 0.33 Gflop/s, 168.75 GB/s, tuning took 0.096256 seconds at Mon Jul 11 18:32:48 2022
   0.0113596	  0.00072385	     98.9413	          20	 0.000567979	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=14,max_nyw_tile=8	# 1240.62 Gflop/s, 2481.23 GB/s, tuning took 3.147394 seconds at Mon Jul 11 18:33:54 2022
